RECORD_DATE,COUNTRY,CURRENCY,CURRENCY_DETAIL,RATE,YEAR,MONTH,DAY
3/31/23,Indonesia,Rupiah,Indonesia-Rupiah,14962.51,2023,3,31
3/31/23,Iran,Rial,Iran-Rial,42000,2023,3,31
3/31/23,Iraq,Dinar,Iraq-Dinar,1311,2023,3,31
3/31/23,Israel,Shekel,Israel-Shekel,3.614,2023,3,31
3/31/23,Jamaica,Dollar,Jamaica-Dollar,154,2023,3,31
3/31/23,Japan,Yen,Japan-Yen,133.16,2023,3,31
3/31/23,Jordan,Dinar,Jordan-Dinar,0.708,2023,3,31
3/31/23,Kazakhstan,Tenge,Kazakhstan-Tenge,455.29,2023,3,31
3/31/23,Kenya,Shilling,Kenya-Shilling,132.5,2023,3,31
3/31/23,Korea,Won,Korea-Won,1306.3,2023,3,31
3/31/23,Kuwait,Dinar,Kuwait-Dinar,0.307,2023,3,31
3/31/23,Kyrgyzstan,Som,Kyrgyzstan-Som,87.42,2023,3,31
3/31/23,Laos,Kip,Laos-Kip,16855.1,2023,3,31
3/31/23,Lebanon,Pound,Lebanon-Pound,15000,2023,3,31
3/31/23,Lesotho,Maloti,Lesotho-Maloti,17.76,2023,3,31
3/31/23,Liberia,Dollar,Liberia-Dollar,164,2023,3,31
3/31/23,Libya,Dinar,Libya-Dinar,4.769,2023,3,31
3/31/23,Madagascar,Ariary,Madagascar-Ariary,4250,2023,3,31
3/31/23,Malawi,Kwacha,Malawi-Kwacha,1035.49,2023,3,31
3/31/23,Malaysia,Ringgit,Malaysia-Ringgit,4.41,2023,3,31
3/31/23,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2023,3,31
3/31/23,Mali,CFA Franc,Mali-CFA Franc,600.45,2023,3,31
3/31/23,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2023,3,31
3/31/23,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2023,3,31
3/31/23,Mauritius,Rupee,Mauritius-Rupee,45.35,2023,3,31
3/31/23,Mexico,Peso,Mexico-Peso,18.063,2023,3,31
3/31/23,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2023,3,31
3/31/23,Moldova,LEU,Moldova-LEU,18.252,2023,3,31
3/31/23,Mongolia,Tugrik,Mongolia-Tugrik,3520.67,2023,3,31
3/31/23,Morocco,Dirham,Morocco-Dirham,10.21,2023,3,31
3/31/23,Mozambique,Metical,Mozambique-Metical,63.24,2023,3,31
3/31/23,Nambia,Dollar,Nambia-Dollar,17.76,2023,3,31
3/31/23,Nepal,Rupee,Nepal-Rupee,131.5,2023,3,31
3/31/23,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,0.92,2023,3,31
3/31/23,New Zealand,Dollar,New Zealand-Dollar,1.598,2023,3,31
3/31/23,Nicaragua,Cordoba,Nicaragua-Cordoba,36.3,2023,3,31
3/31/23,Niger,CFA Franc,Niger-CFA Franc,600.45,2023,3,31
3/31/23,Nigeria,Naira,Nigeria-Naira,440,2023,3,31
3/31/23,Norway,Krone,Norway-Krone,10.459,2023,3,31
3/31/23,Oman,Rial,Oman-Rial,0.385,2023,3,31
3/31/23,Pakistan,Rupee,Pakistan-Rupee,283.37,2023,3,31
3/31/23,Palau,Dollar,Palau-Dollar,1,2023,3,31
3/31/23,Panama,Dolares,Panama-Dolares,1,2023,3,31
3/31/23,Papua New Guinea,Kina,Papua New Guinea-Kina,3.431,2023,3,31
3/31/23,Paraguay,Guarani,Paraguay-Guarani,7161,2023,3,31
3/31/23,Peru,Sol,Peru-Sol,3.753,2023,3,31
3/31/23,Philippines,Peso,Philippines-Peso,54.293,2023,3,31
3/31/23,Poland,Zloty,Poland-Zloty,4.299,2023,3,31
3/31/23,Qatar,Riyal,Qatar-Riyal,3.64,2023,3,31
3/31/23,Rep. of N. Macedonia,Denar,Rep. of N. Macedonia-Denar,56.57,2023,3,31
3/31/23,Romania,New Leu,Romania-New Leu,1,2023,3,31
3/31/23,Russia,Ruble,Russia-Ruble,77.646,2023,3,31
3/31/23,Rwanda,Franc,Rwanda-Franc,1100,2023,3,31
3/31/23,Sao Tome & Principe,New Dobras,Sao Tome & Principe-New Dobras,22.587,2023,3,31
3/31/23,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,2023,3,31
3/31/23,Senegal,CFA Franc,Senegal-CFA Franc,600.45,2023,3,31
3/31/23,Serbia,Dinar,Serbia-Dinar,107.82,2023,3,31
3/31/23,Seychelles,Rupee,Seychelles-Rupee,13.062,2023,3,31
3/31/23,Sierra Leone,Leone,Sierra Leone-Leone,21.4,2023,3,31
3/31/23,Sierra Leone,Old Leone,Sierra Leone-Old Leone,21.4,2023,3,31
3/31/23,Singapore,Dollar,Singapore-Dollar,1.33,2023,3,31
3/31/23,Solomon Islands,Dollar,Solomon Islands-Dollar,8.065,2023,3,31
3/31/23,Somali,Shilling,Somali-Shilling,565,2023,3,31
3/31/23,South Africa,Rand,South Africa-Rand,17.76,2023,3,31
3/31/23,South Sudan,Sudanese Pound,South Sudan-Sudanese Pound,847,2023,3,31
3/31/23,Sri Lanka,Rupee,Sri Lanka-Rupee,324,2023,3,31
3/31/23,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,2023,3,31
3/31/23,Sudan,Pound,Sudan-Pound,594,2023,3,31
3/31/23,Suriname,Dollar,Suriname-Dollar,35.858,2023,3,31
3/31/23,Sweden,Krona,Sweden-Krona,10.368,2023,3,31
3/31/23,Switzerland,Franc,Switzerland-Franc,0.917,2023,3,31
3/31/23,Syria,Pound,Syria-Pound,4500,2023,3,31
3/31/23,Taiwan,Dollar,Taiwan-Dollar,30.546,2023,3,31
3/31/23,Tajikistan,Somoni,Tajikistan-Somoni,10.88,2023,3,31
3/31/23,Tanzania,Shilling,Tanzania-Shilling,2335,2023,3,31
3/31/23,Thailand,Baht,Thailand-Baht,34.12,2023,3,31
3/31/23,Timor,Leste-Dili,Timor-Leste-Dili,1,2023,3,31
3/31/23,Togo,CFA Franc,Togo-CFA Franc,600.45,2023,3,31
3/31/23,Tonga,Pa'anga,Tonga-Pa'anga,2.304,2023,3,31
3/31/23,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.746,2023,3,31
3/31/23,Tunisia,Dinar,Tunisia-Dinar,3.049,2023,3,31
3/31/23,Turkey,New Lira,Turkey-New Lira,19.183,2023,3,31
3/31/23,Turkmenistan,New Manat,Turkmenistan-New Manat,3.491,2023,3,31
3/31/23,Uganda,Shilling,Uganda-Shilling,3768.64,2023,3,31
3/31/23,Ukraine,Hryvnia,Ukraine-Hryvnia,36.91,2023,3,31
3/31/23,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.672,2023,3,31
3/31/23,United Kingdom,Pound,United Kingdom-Pound,0.808,2023,3,31
3/31/23,Uruguay,Peso,Uruguay-Peso,38.87,2023,3,31
3/31/23,Uzbekistan,Som,Uzbekistan-Som,11391.6,2023,3,31
3/31/23,Vanuatu,Vatu,Vanuatu-Vatu,117,2023,3,31
3/31/23,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,17.236,2023,3,31
3/31/23,Venezuela,Fuerte (OLD),Venezuela-Fuerte (OLD),248832,2023,3,31
3/31/23,Vietnam,Dong,Vietnam-Dong,23450,2023,3,31
3/31/23,Western Samoa,Tala,Western Samoa-Tala,2.652,2023,3,31
3/31/23,Yemen,Rial,Yemen-Rial,528,2023,3,31
3/31/23,Zambia,New Kwacha,Zambia-New Kwacha,21.253,2023,3,31
3/31/23,Zimbabwe,RTGS,Zimbabwe-RTGS,654.66,2023,3,31
12/31/22,Zambia,New Kwacha,Zambia-New Kwacha,20.377,2023,12,31
12/31/22,Argentina,Peso,Argentina-Peso,203.5,2023,12,31
12/31/22,Lebanon,Pound,Lebanon-Pound,15000,2023,12,31
12/31/22,South Sudan,Sudanese Pound,South Sudan-Sudanese Pound,758,2023,12,31
12/31/22,Syria,Pound,Syria-Pound,4500,2023,12,31
12/31/22,Pakistan,Rupee,Pakistan-Rupee,267.48,2023,12,31
12/31/22,Zimbabwe,RTGS,Zimbabwe-RTGS,795.725,2023,12,31
12/31/22,Croatia,Euro,Croatia-Euro,0.925,2023,12,31
12/31/22,Egypt,Pound,Egypt-Pound,29.5,2023,12,31
12/31/22,Ghana,Cedi,Ghana-Cedi,11.5,2023,12,31
12/31/22,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,19.23,2023,12,31
6/30/21,Afghanistan,Afghani,Afghanistan-Afghani,87.84,2021,6,30
12/31/22,Albania,Lek,Albania-Lek,106.5,2023,12,31
12/31/22,Algeria,Dinar,Algeria-Dinar,136.467,2023,12,31
12/31/22,Angola,Kwanza,Angola-Kwanza,503.65,2023,12,31
12/31/22,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2023,12,31
12/31/22,Argentina,Peso,Argentina-Peso,183,2023,12,31
12/31/22,Armenia,Dram,Armenia-Dram,400,2023,12,31
12/31/22,Australia,Dollar,Australia-Dollar,1.471,2023,12,31
12/31/22,Azerbaijan,Manat,Azerbaijan-Manat,1.7,2023,12,31
12/31/22,Bahamas,Dollar,Bahamas-Dollar,1,2023,12,31
12/31/22,Bahrain,Dinar,Bahrain-Dinar,0.377,2023,12,31
12/31/22,Bangladesh,Taka,Bangladesh-Taka,105,2023,12,31
12/31/22,Barbados,Dollar,Barbados-Dollar,2.02,2023,12,31
12/31/22,Belarus,New Ruble,Belarus-New Ruble,2.518,2023,12,31
12/31/22,Belize,Dollar,Belize-Dollar,2,2023,12,31
12/31/22,Benin,CFA Franc,Benin-CFA Franc,614.84,2023,12,31
12/31/22,Bermuda,Dollar,Bermuda-Dollar,1,2023,12,31
12/31/22,Bolivia,Boliviano,Bolivia-Boliviano,6.86,2023,12,31
12/31/22,Bosnia,Marka,Bosnia-Marka,1.83,2023,12,31
12/31/22,Botswana,Pula,Botswana-Pula,12.739,2023,12,31
12/31/22,Brazil,Real,Brazil-Real,5.286,2023,12,31
12/31/22,Brunei,Dollar,Brunei-Dollar,1.34,2023,12,31
12/31/22,Bulgaria,Lev New,Bulgaria-Lev New,1.83,2023,12,31
12/31/22,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,614.84,2023,12,31
12/31/22,Burma,Kyat,Burma-Kyat,2100,2023,12,31
12/31/22,Burundi,Franc,Burundi-Franc,2045.3,2023,12,31
12/31/22,Cambodia,Riel,Cambodia-Riel,4051,2023,12,31
12/31/22,Cameroon,CFA Franc,Cameroon-CFA Franc,613.79,2023,12,31
12/31/22,Canada,Dollar,Canada-Dollar,1.354,2023,12,31
12/31/22,Cape Verde,Escudo,Cape Verde-Escudo,103.16,2023,12,31
12/31/22,Cayman Islands,Dollar,Cayman Islands-Dollar,0.82,2023,12,31
12/31/22,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,613.79,2023,12,31
12/31/22,Chad,CFA Franc,Chad-CFA Franc,613.79,2023,12,31
12/31/22,Chile,Peso,Chile-Peso,851.5,2023,12,31
12/31/22,China,Renminbi,China-Renminbi,6.897,2023,12,31
12/31/22,Colombia,Peso,Colombia-Peso,4845.83,2023,12,31
12/31/22,Comoros,Franc,Comoros-Franc,461.6,2023,12,31
12/31/22,Congo,CFA Franc,Congo-CFA Franc,613.79,2023,12,31
12/31/22,Costa Rica,Colon,Costa Rica-Colon,591.36,2023,12,31
12/31/22,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,614.84,2023,12,31
12/31/22,Croatia,KUNA,Croatia-KUNA,6.87,2023,12,31
12/31/22,Cuba,Chavito,Cuba-Chavito,1,2023,12,31
12/31/22,Cuba,Peso,Cuba-Peso,24,2023,12,31
12/31/22,Czech Republic,Koruna,Czech Republic-Koruna,22.102,2023,12,31
12/31/22,Dem. Rep. of Congo,Congolese Franc,Dem. Rep. of Congo-Congolese Franc,2012,2023,12,31
12/31/22,Denmark,Krone,Denmark-Krone,6.959,2023,12,31
12/31/22,Djibouti,Franc,Djibouti-Franc,177,2023,12,31
12/31/22,Dominican Republic,Peso,Dominican Republic-Peso,55.72,2023,12,31
12/31/22,Ecuador,Dolares,Ecuador-Dolares,1,2023,12,31
12/31/22,Egypt,Pound,Egypt-Pound,24.74,2023,12,31
12/31/22,El Salvador,Dollar,El Salvador-Dollar,1,2023,12,31
12/31/22,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,613.79,2023,12,31
12/31/22,Eritrea,Nakfa,Eritrea-Nakfa,15,2023,12,31
12/31/22,Eswatini,Lilangeni,Eswatini-Lilangeni,16.948,2023,12,31
12/31/22,Ethiopia,Birr,Ethiopia-Birr,53.339,2023,12,31
12/31/22,Euro Zone,Euro,Euro Zone-Euro,0.936,2023,12,31
12/31/22,Fiji,Dollar,Fiji-Dollar,2.176,2023,12,31
12/31/22,Gabon,CFA Franc,Gabon-CFA Franc,613.79,2023,12,31
12/31/22,Gambia,Dalasi,Gambia-Dalasi,61,2023,12,31
12/31/22,Georgia,Lari,Georgia-Lari,2.665,2023,12,31
12/31/22,Ghana,Cedi,Ghana-Cedi,9.8,2023,12,31
12/31/22,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2023,12,31
12/31/22,Guatemala,Quentzal,Guatemala-Quentzal,7.84,2023,12,31
12/31/22,Guinea,Franc,Guinea-Franc,8554,2023,12,31
12/31/22,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,614.84,2023,12,31
12/31/22,Guyana,Dollar,Guyana-Dollar,215,2023,12,31
12/31/22,Haiti,Gourde,Haiti-Gourde,145,2023,12,31
12/31/22,Honduras,Lempira,Honduras-Lempira,24.552,2023,12,31
12/31/22,Hong Kong,Dollar,Hong Kong-Dollar,7.797,2023,12,31
12/31/22,Hungary,Forint,Hungary-Forint,374.63,2023,12,31
12/31/22,Iceland,Krona,Iceland-Krona,141.61,2023,12,31
12/31/22,India,Rupee,India-Rupee,82.599,2023,12,31
12/31/22,Indonesia,Rupiah,Indonesia-Rupiah,15528.42,2023,12,31
12/31/22,Iran,Rial,Iran-Rial,42000,2023,12,31
12/31/22,Iraq,Dinar,Iraq-Dinar,1458.53,2023,12,31
12/31/22,Israel,Shekel,Israel-Shekel,3.518,2023,12,31
12/31/22,Jamaica,Dollar,Jamaica-Dollar,150,2023,12,31
12/31/22,Japan,Yen,Japan-Yen,131.83,2023,12,31
12/31/22,Jordan,Dinar,Jordan-Dinar,0.708,2023,12,31
12/31/22,Kazakhstan,Tenge,Kazakhstan-Tenge,462.54,2023,12,31
12/31/22,Kenya,Shilling,Kenya-Shilling,123.25,2023,12,31
12/31/22,Korea,Won,Korea-Won,1252.61,2023,12,31
12/31/22,Kuwait,Dinar,Kuwait-Dinar,0.306,2023,12,31
12/31/22,Kyrgyzstan,Som,Kyrgyzstan-Som,85.68,2023,12,31
12/31/22,Laos,Kip,Laos-Kip,17217,2023,12,31
12/31/22,Lebanon,Pound,Lebanon-Pound,1500,2023,12,31
12/31/22,Lesotho,Maloti,Lesotho-Maloti,16.948,2023,12,31
12/31/22,Liberia,Dollar,Liberia-Dollar,153.5,2023,12,31
12/31/22,Libya,Dinar,Libya-Dinar,4.817,2023,12,31
12/31/22,Madagascar,Ariary,Madagascar-Ariary,4360,2023,12,31
12/31/22,Malawi,Kwacha,Malawi-Kwacha,1035.49,2023,12,31
12/31/22,Malaysia,Ringgit,Malaysia-Ringgit,4.4,2023,12,31
12/31/22,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2023,12,31
12/31/22,Mali,CFA Franc,Mali-CFA Franc,614.84,2023,12,31
12/31/22,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2023,12,31
12/31/22,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2023,12,31
12/31/22,Mauritius,Rupee,Mauritius-Rupee,43.85,2023,12,31
12/31/22,Mexico,Peso,Mexico-Peso,19.546,2023,12,31
12/31/22,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2023,12,31
12/31/22,Moldova,LEU,Moldova-LEU,19.08,2023,12,31
12/31/22,Mongolia,Tugrik,Mongolia-Tugrik,3443.37,2023,12,31
12/31/22,Morocco,Dirham,Morocco-Dirham,10.48,2023,12,31
12/31/22,Mozambique,Metical,Mozambique-Metical,63.24,2023,12,31
12/31/22,Nambia,Dollar,Nambia-Dollar,16.948,2023,12,31
12/31/22,Nepal,Rupee,Nepal-Rupee,132.25,2023,12,31
12/31/22,Netherlands,Euro,Netherlands-Euro,0.936,2023,12,31
12/31/22,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2023,12,31
12/31/22,New Zealand,Dollar,New Zealand-Dollar,1.575,2023,12,31
12/31/22,Nicaragua,Cordoba,Nicaragua-Cordoba,36.15,2023,12,31
12/31/22,Niger,CFA Franc,Niger-CFA Franc,614.84,2023,12,31
12/31/22,Nigeria,Naira,Nigeria-Naira,440,2023,12,31
12/31/22,Norway,Krone,Norway-Krone,9.831,2023,12,31
12/31/22,Oman,Rial,Oman-Rial,0.385,2023,12,31
12/31/22,Pakistan,Rupee,Pakistan-Rupee,226.4,2023,12,31
12/31/22,Palau,Dollar,Palau-Dollar,1,2023,12,31
12/31/22,Panama,Dolares,Panama-Dolares,1,2023,12,31
12/31/22,Papua New Guinea,Kina,Papua New Guinea-Kina,3.431,2023,12,31
12/31/22,Paraguay,Guarani,Paraguay-Guarani,7309.61,2023,12,31
12/31/22,Peru,Sol,Peru-Sol,3.786,2023,12,31
12/31/22,Philippines,Peso,Philippines-Peso,55.606,2023,12,31
12/31/22,Poland,Zloty,Poland-Zloty,4.38,2023,12,31
12/31/22,Qatar,Riyal,Qatar-Riyal,3.64,2023,12,31
12/31/22,Rep. of N. Macedonia,Denar,Rep. of N. Macedonia-Denar,57.56,2023,12,31
12/31/22,Romania,New Leu,Romania-New Leu,4.627,2023,12,31
12/31/22,Russia,Ruble,Russia-Ruble,71.481,2023,12,31
12/31/22,Rwanda,Franc,Rwanda-Franc,1060,2023,12,31
12/31/22,Sao Tome & Principe,New Dobras,Sao Tome & Principe-New Dobras,23.062,2023,12,31
12/31/22,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,2023,12,31
12/31/22,Senegal,CFA Franc,Senegal-CFA Franc,614.84,2023,12,31
12/31/22,Serbia,Dinar,Serbia-Dinar,109.69,2023,12,31
12/31/22,Seychelles,Rupee,Seychelles-Rupee,12.87,2023,12,31
12/31/22,Sierra Leone,Leone,Sierra Leone-Leone,18.8,2023,12,31
12/31/22,Singapore,Dollar,Singapore-Dollar,1.34,2023,12,31
12/31/22,Solomon Islands,Dollar,Solomon Islands-Dollar,7.949,2023,12,31
12/31/22,Somali,Shilling,Somali-Shilling,565,2023,12,31
12/31/22,South Africa,Rand,South Africa-Rand,16.948,2023,12,31
12/31/22,South Sudan,Sudanese Pound,South Sudan-Sudanese Pound,669,2023,12,31
12/31/22,Sri Lanka,Rupee,Sri Lanka-Rupee,363,2023,12,31
12/31/22,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,2023,12,31
12/31/22,Sudan,Pound,Sudan-Pound,576,2023,12,31
12/31/22,Suriname,Dollar,Suriname-Dollar,31.714,2023,12,31
12/31/22,Sweden,Krona,Sweden-Krona,10.386,2023,12,31
12/31/22,Switzerland,Franc,Switzerland-Franc,0.923,2023,12,31
12/31/22,Syria,Pound,Syria-Pound,2510,2023,12,31
12/31/22,Taiwan,Dollar,Taiwan-Dollar,30.648,2023,12,31
12/31/22,Tajikistan,Somoni,Tajikistan-Somoni,10.16,2023,12,31
12/31/22,Tanzania,Shilling,Tanzania-Shilling,2329,2023,12,31
12/31/22,Thailand,Baht,Thailand-Baht,34.52,2023,12,31
12/31/22,Timor,Leste-Dili,Timor-Leste-Dili,1,2023,12,31
12/31/22,Togo,CFA Franc,Togo-CFA Franc,614.84,2023,12,31
12/31/22,Tonga,Pa'anga,Tonga-Pa'anga,2.261,2023,12,31
12/31/22,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.765,2023,12,31
12/31/22,Tunisia,Dinar,Tunisia-Dinar,3.094,2023,12,31
12/31/22,Turkey,New Lira,Turkey-New Lira,18.711,2023,12,31
12/31/22,Turkmenistan,New Manat,Turkmenistan-New Manat,3.491,2023,12,31
12/31/22,Uganda,Shilling,Uganda-Shilling,3715,2023,12,31
12/31/22,Ukraine,Hryvnia,Ukraine-Hryvnia,36.569,2023,12,31
12/31/22,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,2023,12,31
12/31/22,United Kingdom,Pound,United Kingdom-Pound,0.83,2023,12,31
12/31/22,Uruguay,Peso,Uruguay-Peso,39.95,2023,12,31
12/31/22,Uzbekistan,Som,Uzbekistan-Som,11224.32,2023,12,31
12/31/22,Vanuatu,Vatu,Vanuatu-Vatu,119.9,2023,12,31
12/31/22,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,17.236,2023,12,31
12/31/22,Venezuela,Fuerte (OLD),Venezuela-Fuerte (OLD),248832,2023,12,31
12/31/22,Vietnam,Dong,Vietnam-Dong,23610,2023,12,31
12/31/22,Western Samoa,Tala,Western Samoa-Tala,2.607,2023,12,31
12/31/22,Yemen,Rial,Yemen-Rial,580,2023,12,31
12/31/22,Zambia,New Kwacha,Zambia-New Kwacha,18.1,2023,12,31
12/31/22,Zimbabwe,RTGS,Zimbabwe-RTGS,654.66,2023,12,31
9/30/22,Gambia,Dalasi,Gambia-Dalasi,61,2022,9,30
9/30/22,Hungary,Forint,Hungary-Forint,382.18,2022,9,30
9/30/22,New Zealand,Dollar,New Zealand-Dollar,1.566,2022,9,30
9/30/22,Poland,Zloty,Poland-Zloty,4.414,2022,9,30
9/30/22,Russia,Ruble,Russia-Ruble,64.39,2022,9,30
9/30/22,United Kingdom,Pound,United Kingdom-Pound,0.812,2022,9,30
9/30/22,Zambia,New Kwacha,Zambia-New Kwacha,17.534,2022,9,30
9/30/22,Argentina,Peso,Argentina-Peso,173.75,2022,9,30
9/30/22,Suriname,Dollar,Suriname-Dollar,30.95,2022,9,30
9/30/22,Haiti,Gourde,Haiti-Gourde,133,2022,9,30
9/30/22,Sierra Leone,Leone,Sierra Leone-Leone,18,2022,9,30
9/30/22,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,9.29,2022,9,30
9/30/22,Angola,Kwanza,Angola-Kwanza,473,2022,9,30
9/30/22,Egypt,Pound,Egypt-Pound,24.15,2022,9,30
9/30/22,Ghana,Cedi,Ghana-Cedi,13.5,2022,9,30
6/30/21,Afghanistan,Afghani,Afghanistan-Afghani,79.15,2021,6,30
9/30/22,Albania,Lek,Albania-Lek,118.93,2022,9,30
9/30/22,Algeria,Dinar,Algeria-Dinar,140.422,2022,9,30
9/30/22,Angola,Kwanza,Angola-Kwanza,423.412,2022,9,30
9/30/22,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2022,9,30
9/30/22,Argentina,Peso,Argentina-Peso,153,2022,9,30
9/30/22,Armenia,Dram,Armenia-Dram,420,2022,9,30
9/30/22,Australia,Dollar,Australia-Dollar,1.547,2022,9,30
9/30/22,Azerbaijan,Manat,Azerbaijan-Manat,1.7,2022,9,30
9/30/22,Bahamas,Dollar,Bahamas-Dollar,1,2022,9,30
9/30/22,Bahrain,Dinar,Bahrain-Dinar,0.377,2022,9,30
9/30/22,Bangladesh,Taka,Bangladesh-Taka,103,2022,9,30
9/30/22,Barbados,Dollar,Barbados-Dollar,2.02,2022,9,30
9/30/22,Belarus,New Ruble,Belarus-New Ruble,2.518,2022,9,30
9/30/22,Belize,Dollar,Belize-Dollar,2,2022,9,30
9/30/22,Benin,CFA Franc,Benin-CFA Franc,673.48,2022,9,30
9/30/22,Bermuda,Dollar,Bermuda-Dollar,1,2022,9,30
9/30/22,Bolivia,Boliviano,Bolivia-Boliviano,6.85,2022,9,30
9/30/22,Bosnia,Marka,Bosnia-Marka,2.006,2022,9,30
9/30/22,Botswana,Pula,Botswana-Pula,13.28,2022,9,30
9/30/22,Brazil,Real,Brazil-Real,5.397,2022,9,30
9/30/22,Brunei,Dollar,Brunei-Dollar,1.436,2022,9,30
9/30/22,Bulgaria,Lev New,Bulgaria-Lev New,2.006,2022,9,30
9/30/22,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,673.48,2022,9,30
9/30/22,Burma,Kyat,Burma-Kyat,2100,2022,9,30
9/30/22,Burundi,Franc,Burundi-Franc,2031.97,2022,9,30
9/30/22,Cambodia,Riel,Cambodia-Riel,4051,2022,9,30
9/30/22,Cameroon,CFA Franc,Cameroon-CFA Franc,672.91,2022,9,30
9/30/22,Canada,Dollar,Canada-Dollar,1.374,2022,9,30
9/30/22,Cape Verde,Escudo,Cape Verde-Escudo,113,2022,9,30
9/30/22,Cayman Island,Dollar,Cayman Island-Dollar,0.82,2022,9,30
9/30/22,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,672.91,2022,9,30
9/30/22,Chad,CFA Franc,Chad-CFA Franc,672.91,2022,9,30
9/30/22,Chile,Peso,Chile-Peso,960.1,2022,9,30
9/30/22,China,Renminbi,China-Renminbi,7.114,2022,9,30
9/30/22,Colombia,Peso,Colombia-Peso,4518.3,2022,9,30
9/30/22,Comoros,Franc,Comoros-Franc,507.53,2022,9,30
9/30/22,Congo,CFA Franc,Congo-CFA Franc,672.91,2022,9,30
9/30/22,Costa Rica,Colon,Costa Rica-Colon,625.39,2022,9,30
9/30/22,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,673.48,2022,9,30
9/30/22,Croatia,KUNA,Croatia-KUNA,7.63,2022,9,30
9/30/22,Cuba,Chavito,Cuba-Chavito,1,2022,9,30
9/30/22,Cuba,Peso,Cuba-Peso,24,2022,9,30
9/30/22,Czech. Republic,Koruna,Czech. Republic-Koruna,24.371,2022,9,30
9/30/22,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,1998.5,2022,9,30
9/30/22,Denmark,Krone,Denmark-Krone,7.629,2022,9,30
9/30/22,Djibouti,Franc,Djibouti-Franc,177,2022,9,30
9/30/22,Dominican Republic,Peso,Dominican Republic-Peso,53.31,2022,9,30
9/30/22,Ecuador,Dolares,Ecuador-Dolares,1,2022,9,30
9/30/22,Egypt,Pound,Egypt-Pound,19.49,2022,9,30
9/30/22,El Salvador,Dollar,El Salvador-Dollar,1,2022,9,30
9/30/22,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,672.91,2022,9,30
9/30/22,Eritrea,Nakfa,Eritrea-Nakfa,15,2022,9,30
9/30/22,Ethiopia,Birr,Ethiopia-Birr,52.548,2022,9,30
9/30/22,Euro Zone,Euro,Euro Zone-Euro,1.026,2022,9,30
9/30/22,Fiji,Dollar,Fiji-Dollar,2.27,2022,9,30
9/30/22,Gabon,CFA Franc,Gabon-CFA Franc,672.91,2022,9,30
9/30/22,Gambia,Dalasi,Gambia-Dalasi,55,2022,9,30
9/30/22,Georgia,Lari,Georgia-Lari,2.792,2022,9,30
9/30/22,Ghana,Cedi,Ghana-Cedi,10.2,2022,9,30
9/30/22,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2022,9,30
9/30/22,Guatemala,Quetzal,Guatemala-Quetzal,7.852,2022,9,30
9/30/22,Guinea,Franc,Guinea-Franc,8595.4,2022,9,30
9/30/22,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,673.48,2022,9,30
9/30/22,Guyana,Dollar,Guyana-Dollar,215,2022,9,30
9/30/22,Haiti,Gourde,Haiti-Gourde,116.944,2022,9,30
9/30/22,Honduras,Lempira,Honduras-Lempira,24.56,2022,9,30
