"userid","path_type","multi_user_label","single_user","multiple_user","total_events","completed_count","completed_cat","not_completed_count","event_count_cat","device_cat","ipad_event","iphone_event","ipod_event","max_stage_complete","pathways_complete_rank","pathways_reach_rank","pathways_count","alc_count","average_age_int","max_stage","first_week","second_week","third_week","distinct_weeks","distinct_days","avg_weekly_visit","avg_daily_hrs","weekly_visit_cat","max_days_into_trial","avg_days_from_trial","trial_day","max_stage_num","avg_level","avg_cluster","avg_step","pop_event_day","pop_title","pop_category","distinct_titles","title_count_cat","max_row","max_column","avg_row","avg_col","ctp"
1.1489013330507603e+18,"alc, pathways","Multiple-user",0,1,5,0,"low",5,"low","iPad",5,0,0,,,,1,4,,,1,0,0,1,1,5,0,"low",0,0,12,,1,,1,"Thursday ","Friendship Fun",,2,"low",3,0,3,0,1
1.1555508555847242e+18,"pathways","Single-user",1,0,24,22,"med",2,"medium","iPhone",0,24,0,"D",401,401,24,0,5,"D",1,0,0,1,1,24,0,"high",0,0,2,4,2,1,5,"Monday   ","Make the Letters: A,a",,20,"med",,,,,0
1.1557183156388196e+18,"alc, pathways","Single-user",1,0,9,8,"low",1,"low","iPad",9,0,0,,,,1,8,5,,1,0,0,1,1,9,0,"medium",0,0,11,,1,,1,"Wednesday","Make the Letter E","GAM",9,"low",3,5,2,2,0
1.1625294130061494e+18,"pathways","Single-user",1,0,10,8,"low",2,"low","iPhone",0,10,0,"B",271,271,10,0,4,"B",1,0,0,1,1,10,0,"medium",0,0,14,2,2,1,3,"Saturday ","Letter Hunt",,8,"low",,,,,0
1.1680882840794135e+18,"pathways","Single-user",1,0,46,29,"med",14,"high","iPhone",0,46,0,"E",491,501,46,0,7,"E",1,0,0,1,2,46,1,"very high",1,1,9,5,3,1,6,"Tuesday  ","Speed Read",,25,"high",,,,,0
1.168380924224483e+18,"alc, pathways","Multiple-user",0,1,63,43,"med",18,"high","iPad",63,0,0,"D",221,231,15,48,6,"D",1,1,1,3,5,21,7,"high",20,15,12,4,1,1,2,"Friday   ","Wheels on the Bus","SON",41,"high",5,24,2,5,1
1.1689483329529044e+18,"alc, pathways","Multiple-user",0,1,98,81,"very_high",14,"very high","iPad",98,0,0,"D",811,811,64,34,5,"D",1,0,0,1,4,49,4,"very high",4,1,13,4,4,1,5,"Friday   ","Memory Game: Teddy Bears",,56,"very high",12,24,3,4,0
1.1737535128495828e+18,"pathways","Single-user",1,0,13,6,"low",6,"low","iPhone",0,13,0,"D",231,241,13,0,5,"D",1,0,0,1,1,13,0,"medium",0,0,6,4,1,1,2,"Friday   ","New Letters and Sounds",,7,"low",,,,,1
1.1774803691579128e+18,"alc, pathways","Single-user",1,0,37,25,"med",10,"high","iPhone",0,37,0,"C",351,351,23,14,4,"C",1,1,1,3,5,12,4,"medium",18,2,5,3,2,1,7,"Thursday ","Letter Sounds",,29,"high",3,6,2,2,0
1.1811429336498708e+18,"pathways","Single-user",1,0,14,8,"low",6,"medium","iPhone",0,14,0,"E",261,271,14,0,7,"E",1,0,0,1,2,7,0,"low",3,0,6,5,2,1,3,"Friday   ","Aquatic Mammals",,11,"med",,,,,1
1.1823431440619712e+18,"pathways","Single-user",1,0,54,36,"med",17,"high","iPhone",0,54,0,"A",331,341,54,0,2,"A",1,0,0,1,2,54,0,"very high",2,1,9,1,3,1,3,"Tuesday  ","Singin' the Alphabet",,7,"low",,,,,0
1.1832595477924398e+18,"pathways","Single-user",1,0,16,14,"med",1,"medium","iPhone",0,16,0,"D",311,311,16,0,5,"D",1,0,0,1,2,8,0,"low",6,3,6,4,2,1,5,"Thursday ","Let's Draw",,14,"med",,,,,1
1.1862310287356961e+18,"alc, pathways","Single-user",1,0,108,80,"very_high",18,"very high","iPhone",0,108,0,"D",971,981,95,13,5,"D",1,0,1,2,4,36,3,"very high",18,4,11,4,5,1,5,"Thursday ","Sounds Abound",,44,,4,19,2,5,1
1.1902940302119616e+18,"pathways","Single-user",1,0,24,15,"med",8,"medium","iPad",24,0,0,"B",371,371,24,0,4,"B",1,0,0,1,2,24,1,"high",1,0,7,2,2,1,3,"Saturday ","Paint Pots: Colors",,14,"med",,,,,1
1.1909367936985787e+18,"pathways","Single-user",1,0,29,19,"med",7,"medium","iPhone",0,29,0,"C",351,351,29,0,,"C",1,0,0,2,4,10,0,"medium",29,10,9,3,2,1,6,"Monday   ","Memory Game: Friends",,16,"med",,,,,0
1.191534013376579e+18,"alc, pathways","Single-user",1,0,83,58,"high",18,"high","iPhone",0,83,0,"B",511,521,68,15,4,"B",1,1,1,3,7,42,1,"very high",18,2,2,2,3,1,5,"Wednesday","Listening Time",,47,"very high",28,13,7,8,1
1.2009449046624346e+18,"alc, pathways","Multiple-user",0,1,144,67,"very_high",75,"very high","iPhone",0,144,0,"E",351,351,82,62,4,"E",1,1,0,2,6,72,2,"very high",9,2,5,5,2,1,5,"Thursday ","What Comes Next?",,79,"very high",24,17,6,2,1
1.2031088048029883e+18,"alc, pathways","Single-user",1,0,117,92,"very_high",23,"very high","iPad",117,0,0,"E",1021,1021,109,8,5,"E",1,0,1,3,5,29,1,"high",23,4,7,5,5,1,6,"Saturday ","Let's Draw",,48,"very high",5,5,2,2,1
1.2032259817228247e+18,"pathways","Single-user",1,0,15,7,"low",5,"medium","iPhone",0,15,0,"B",241,241,15,0,4,"B",1,0,0,1,6,8,5,"low",7,2,4,2,2,1,3,"Wednesday","Itsy Bitsy Spider",,6,"low",,,,,0
1.206573125470023e+18,"alc, pathways","Multiple-user",0,1,92,70,"very_high",17,"very high","iPhone",0,92,0,"E",501,511,59,33,5,"E",1,1,1,3,9,23,5,"high",21,7,7,5,3,1,4,"Sunday   ","What's That Sound?",,55,"very high",21,27,4,5,1
1.210989315762635e+18,"pathways","Single-user",1,0,24,20,"med",3,"medium","iPad",24,0,0,"D",391,401,24,0,5,"D",1,0,0,1,3,12,0,"medium",7,3,3,4,2,1,5,"Tuesday  ","Make the Letters: A,a",,19,"med",,,,,0
1.2118034972551683e+18,"alc, pathways","Single-user",1,0,105,62,"high",42,"very high","iPhone",0,105,0,"C",321,321,21,84,5,"C",1,1,1,4,9,21,0,"high",27,16,6,3,2,1,5,"Friday   ","Memory Game: Letters","GAM",64,"very high",7,24,3,6,1
1.2134423427833597e+18,"alc, pathways","Single-user",1,0,126,85,"very_high",30,"very high","iPad",126,0,0,"C",771,771,118,8,4,"C",1,1,1,4,13,25,3,"high",30,11,5,3,4,1,8,"Thursday ","Let's Draw",,69,"very high",11,8,4,4,0
1.2172737407676467e+18,"pathways","Single-user",1,0,39,28,"med",9,"high","iPhone",0,39,0,"E",481,491,39,0,8,"E",1,0,0,1,2,39,3,"very high",1,0,12,5,3,1,5,"Thursday ","What's That Sound?",,24,"high",,,,,1
1.217380594908927e+18,"pathways","Single-user",1,0,70,61,"high",9,"high","iPad",70,0,0,"D",851,871,70,0,6,"D",1,0,1,2,3,35,2,"very high",16,9,12,4,5,1,6,"Saturday ","Let's Draw",,40,"high",,,,,1
1.2174189084377754e+18,"pathways","Single-user",1,0,20,15,"med",3,"medium","iPhone",0,20,0,"C",351,351,20,0,4,"C",1,0,0,1,2,20,0,"high",1,1,6,3,2,1,8,"Saturday ","Letter Sounds",,16,"med",,,,,1
1.2175222285767442e+18,"alc, pathways","Single-user",1,0,97,61,"high",20,"very high","iPad",97,0,0,"A",351,351,89,8,2,"A",1,1,1,4,16,16,1,"medium",31,13,6,1,2,1,3,"Saturday ","Paint Pots: Colors",,19,"med",4,2,3,1,1
1.2192673706445898e+18,"alc, pathways","Multiple-user",0,1,268,224,"very_high",42,"very high","iPad",268,0,0,"D",571,581,71,197,5,"D",1,1,0,3,8,89,7,"very high",29,5,3,4,3,1,6,"Wednesday","Halloween Adventure","GAM",139,"very high",18,23,6,5,1
1.2215095174512745e+18,"pathways","Single-user",1,0,13,11,"med",2,"low","iPhone",0,13,0,"C",291,301,13,0,5,"C",1,0,0,1,1,13,0,"medium",0,0,13,3,2,1,5,"Friday   ","Letter Trees: A,a",,11,"med",,,,,0
1.2279178353836173e+18,"alc, pathways","Multiple-user",0,1,7,5,"low",2,"low","iPad",7,0,0,"C",121,131,3,4,,"C",1,1,0,2,3,4,0,"low",10,4,9,3,1,1,2,"Wednesday","What Comes Next?","SON",7,"low",7,6,5,4,0
1.2344138044358743e+18,"pathways","Single-user",1,0,133,103,"very_high",26,"very high","iPhone",0,133,0,"C",851,851,133,0,5,"C",1,0,0,1,3,133,10,"very high",4,2,4,3,4,1,7,"Wednesday","Let's Draw",,70,"very high",,,,,0
1.2346180992041004e+18,"alc, pathways","Multiple-user",0,1,59,38,"med",21,"high","iPhone",0,59,0,"E",391,391,34,25,7,"E",1,0,0,2,4,20,5,"high",29,5,7,5,2,1,5,"Thursday ","Dinostory: Pterodactyl",,50,"very high",12,21,2,5,1
1.240784929322972e+18,"alc, pathways","Single-user",1,0,428,297,"very_high",121,"very high","iPhone",0,428,0,"B",431,441,174,254,3,"B",1,1,1,4,20,86,1,"very high",30,14,9,2,2,1,5,"Sunday   ","Power Word: Cake","GAM",99,"very high",18,25,6,7,1
1.2420326115909353e+18,"alc, pathways","Multiple-user",0,1,22,12,"med",8,"medium","iPhone",0,22,0,"C",401,411,16,6,5,"C",1,0,0,1,3,11,0,"medium",6,2,2,3,2,1,7,"Monday   ","Letter Trees: A,a",,19,"med",4,6,2,2,1
1.2438885264056742e+18,"pathways","Single-user",1,0,5,4,"low",0,"low","iPhone",0,5,0,"D",211,221,5,0,6,"D",1,0,0,1,1,5,0,"low",0,0,9,4,1,1,2,"Monday   ","Memory Game: Zoo",,5,"low",,,,,0
1.2449253502492915e+18,"pathways","Single-user",1,0,11,5,"low",6,"low","iPhone",0,11,0,"A",211,231,11,0,3,"A",1,0,0,1,1,11,0,"medium",0,0,8,1,2,1,2,"Sunday   ","Letter Hunt",,4,"low",,,,,1
1.2513957545417472e+18,"pathways","Single-user",1,0,56,31,"med",21,"high","iPhone",0,56,0,"C",381,391,56,0,5,"C",1,0,0,1,2,28,2,"high",2,1,1,3,2,1,6,"Sunday   ","What Comes Next?",,24,"high",,,,,1
1.2631308088894802e+18,"alc, pathways","Single-user",1,0,130,91,"very_high",31,"very high","iPhone",0,130,0,"C",771,771,103,27,5,"C",1,1,1,4,11,33,2,"very high",25,6,2,3,4,1,8,"Monday   ","Sight Word Match",,82,"very high",6,10,4,4,1
1.265043346924407e+18,"pathways","Single-user",1,0,43,23,"med",18,"high","iPad",43,0,0,"C",351,351,43,0,4,"C",1,0,0,1,3,22,0,"high",5,2,10,3,2,1,5,"Tuesday  ","Hear the Word",,22,"high",,,,,1
1.2654249876775468e+18,"alc","Single-user",1,0,31,14,"med",17,"medium","iPod",0,0,31,,,,0,31,7,,1,1,1,3,8,8,1,"low",20,5,5,,,,,"Thursday ","Homer's Picnic","GAM",19,"med",11,12,4,3,1
1.2676426138021908e+18,"pathways","Multiple-user",0,1,73,62,"high",9,"high","iPhone",0,73,0,"D",811,821,73,0,5,"D",1,1,0,2,4,24,2,"high",13,2,13,4,5,1,5,"Saturday ","New Letters and Sounds",,30,"high",,,,,1
1.2677002919930788e+18,"pathways","Single-user",1,0,1,0,"low",0,"low","iPhone",0,1,0,,,,1,0,1,,1,0,0,1,1,1,0,"low",0,0,2,,1,,1,"Monday   ","Letter Hunt",,1,"low",,,,,0
1.2735724214795686e+18,"pathways","Single-user",1,0,4,4,"low",0,"low","iPhone",0,4,0,"E",211,211,4,0,6,"E",1,0,0,1,1,4,0,"low",0,0,1,5,1,1,2,"Sunday   ","More Letters and Sounds",,4,"low",,,,,1
1.2807832932142938e+18,"alc, pathways","Multiple-user",0,1,126,106,"very_high",17,"very high","iPad",126,0,0,"C",991,991,95,31,4,"C",1,0,1,3,8,25,0,"high",28,6,11,3,5,1,6,"Wednesday","Let's Draw",,78,"very high",3,14,2,3,1
1.282166724880476e+18,"pathways","Single-user",1,0,58,32,"med",22,"high","iPad",58,0,0,"C",361,371,58,0,4,"C",1,0,0,1,1,58,1,"very high",0,0,4,3,2,1,6,"Wednesday","Letter Trees: A,a",,22,"high",,,,,1
1.2823917401653445e+18,"alc, pathways","Multiple-user",0,1,160,126,"very_high",29,"very high","iPad",160,0,0,"A",792,792,156,4,,"A",1,1,1,4,11,32,1,"high",28,11,2,1,4,2,5,"Tuesday  ","Letter Hunt",,90,"very high",1,4,1,2,1
1.2826797414579725e+18,"pathways","Single-user",1,0,63,38,"med",16,"high","iPhone",0,63,0,"C",561,571,63,0,4,"C",1,1,1,3,7,21,1,"high",18,2,10,3,3,1,6,"Tuesday  ","Make the Letters: A,a",,30,"high",,,,,1
1.285574947794897e+18,"alc","Multiple-user",0,1,59,38,"med",21,"high","iPad",59,0,0,,,,0,59,6,,1,1,1,4,8,15,0,"medium",27,6,10,,,,,"Wednesday","Tom Is With Rob","FR",36,"high",18,11,5,2,1
1.2876021936140588e+18,"pathways","Multiple-user",0,1,27,19,"med",6,"medium","iPhone",0,27,0,"E",311,321,27,0,4,"E",1,1,0,3,3,9,0,"medium",22,4,6,5,2,1,5,"Friday   ","What Comes Next?",,18,"med",,,,,0
1.2928973728587983e+18,"pathways","Multiple-user",0,1,34,29,"med",4,"medium","iPad",34,0,0,"C",321,331,34,0,4,"C",1,0,0,1,3,17,0,"medium",4,1,12,3,2,1,5,"Thursday ","What Comes Next?",,14,"med",,,,,0
1.304767249225223e+18,"alc, pathways","Single-user",1,0,4,1,"low",3,"low","iPad",4,0,0,"D",111,111,1,3,6,"D",1,0,0,1,1,4,0,"low",0,0,13,4,1,1,1,"Friday   ","Polar Bears","DTW",4,"low",10,4,7,2,1
1.304772070194178e+18,"alc, pathways","Multiple-user",0,1,7,1,"low",6,"low","iPhone",0,7,0,"D",111,121,2,5,8,"D",1,0,0,1,1,7,0,"low",0,0,11,4,1,1,2,"Wednesday","Macaws",,7,"low",4,1,2,0,1
1.3063484481887544e+18,"alc, pathways","Multiple-user",0,1,320,239,"very_high",65,"very high","iPhone",0,320,0,"C",961,971,295,25,2,"C",1,1,1,4,23,64,2,"very high",28,14,3,3,4,2,5,"Tuesday  ","Let's Draw",,178,"very high",16,7,8,3,1
1.307486087923711e+18,"alc, pathways","Single-user",1,0,54,27,"med",20,"high","iPad",54,0,0,"C",311,321,50,4,3,"C",1,1,0,2,8,27,2,"high",13,5,2,3,2,1,6,"Wednesday","All About Dogs",,18,"med",3,2,2,0,1
1.3101130634355635e+18,"pathways","Single-user",1,0,40,32,"med",5,"high","iPad",40,0,0,"D",571,581,40,0,5,"D",1,0,0,1,1,40,1,"very high",0,0,11,4,3,1,5,"Wednesday","What's That Sound?",,22,"high",,,,,1
1.310955150308838e+18,"pathways","Single-user",1,0,15,12,"med",2,"medium","iPad",15,0,0,"E",301,311,15,0,5,"E",1,0,0,1,1,15,0,"medium",0,0,6,5,2,1,5,"Friday   ","Pete's a Pizza",,15,"med",,,,,1
1.3116843492411597e+18,"pathways","Single-user",1,0,28,11,"med",13,"medium","iPad",28,0,0,"D",291,291,28,0,5,"D",1,0,0,1,3,14,6,"medium",4,1,5,4,2,1,5,"Thursday ","Sight Word Game",,15,"med",,,,,1
1.3145524104737946e+18,"alc, pathways","Single-user",1,0,98,38,"med",56,"very high","iPad",98,0,0,"B",281,281,78,20,2,"B",1,1,0,3,7,25,0,"high",31,11,2,2,2,1,4,"Sunday   ","Letter Hunt",,27,"high",3,9,1,2,1
1.3146575774433848e+18,"pathways","Single-user",1,0,30,25,"med",4,"medium","iPhone",0,30,0,"C",401,411,30,0,5,"C",1,0,0,1,1,30,0,"high",0,0,13,3,2,1,6,"Friday   ","Power Word: Mom",,19,"med",,,,,1
1.3206319235469496e+18,"alc, pathways","Single-user",1,0,114,89,"very_high",16,"very high","iPad",114,0,0,"D",1221,1221,111,3,5,"D",1,1,0,2,6,57,5,"very high",11,2,11,4,7,1,6,"Wednesday","What's That Sound?",,42,"high",5,5,3,2,0
1.3213817793839296e+18,"pathways","Single-user",1,0,7,6,"low",0,"low","iPhone",0,7,0,"D",231,241,7,0,6,"D",1,0,0,1,1,7,0,"low",0,0,4,4,2,1,2,"Wednesday","Letters and Sounds",,7,"low",,,,,0
1.3231828405886085e+18,"alc, pathways","Multiple-user",0,1,673,536,"very_high",130,"very high","iPad",673,0,0,"C",1093,1093,259,414,5,"C",1,1,1,4,21,135,13,"very high",30,14,9,3,5,2,5,"Monday   ","Photo Booth",,271,"very high",8,98,2,9,1
1.3234252587575068e+18,"alc, pathways","Single-user",1,0,122,82,"very_high",34,"very high","iPhone",0,122,0,"A",771,781,111,11,2,"A",1,1,1,3,10,41,2,"very high",17,9,11,1,4,1,4,"Wednesday","Letter Hunt",,58,"very high",4,3,3,2,1
1.3257079211825057e+18,"pathways","Multiple-user",0,1,38,21,"med",17,"high","iPhone",0,38,0,"A",271,271,38,0,2,"A",0,1,1,3,3,19,0,"high",23,16,5,1,2,1,4,"Tuesday  ","A Is for Alphabet",,9,"low",,,,,1
1.3360721024290944e+18,"alc","Multiple-user",0,1,2,0,"low",2,"low","iPhone",0,2,0,,,,0,2,2,,1,0,0,1,1,2,0,"low",0,0,3,,,,,"Tuesday  ","Tom Hid","FR",1,"low",-9.223372036854776e+18,3,,3,1
1.3368741610550646e+18,"alc, pathways","Single-user",1,0,119,80,"very_high",37,"very high","iPod",0,0,119,"C",731,731,94,25,4,"C",1,1,1,3,6,40,10,"very high",20,1,13,3,3,1,6,"Friday   ","What Comes Next?",,51,"very high",28,6,14,2,0
1.3392012919003384e+18,"alc, pathways","Single-user",1,0,158,127,"very_high",23,"very high","iPhone",0,158,0,"C",991,991,157,1,3,"C",1,1,1,3,8,40,2,"very high",20,6,14,3,4,1,5,"Saturday ","Let's Draw",,69,"very high",1,1,1,1,1
1.342666796456893e+18,"alc, pathways","Single-user",1,0,93,61,"high",27,"very high","iPad",93,0,0,"E",681,691,79,14,5,"E",1,0,0,1,5,47,4,"very high",7,3,13,5,4,1,5,"Friday   ","Let's Draw",,43,"high",9,25,2,5,1
1.3462411016142254e+18,"alc, pathways","Multiple-user",0,1,266,174,"very_high",90,"very high","iPhone",0,266,0,"E",651,661,194,72,3,"E",1,1,1,4,13,67,5,"very high",31,7,9,5,3,1,4,"Wednesday","Let's Draw",,101,"very high",22,8,4,3,1
1.3481238298227333e+18,"pathways","Single-user",1,0,1,0,"low",0,"low","iPad",1,0,0,,,,1,0,3,,1,0,0,1,1,1,0,"low",0,0,8,,1,,1,"Monday   ","Letter Hunt",,1,"low",,,,,1
1.35083885083352e+18,"pathways","Single-user",1,0,87,68,"very_high",17,"high","iPhone",0,87,0,"C",991,991,87,0,4,"C",1,1,1,4,4,29,0,"high",28,10,14,3,6,1,6,"Sunday   ","Letters and Sounds",,50,"very high",,,,,1
1.3534762216134963e+18,"alc, pathways","Single-user",1,0,554,271,"very_high",279,"very high","iPad",554,0,0,"C",331,341,60,494,1,"C",1,1,1,4,18,111,4,"very high",28,18,1,3,2,1,5,"Sunday   ","I'm Fast","RAS",137,"very high",27,45,4,4,1
1.3545268599505e+18,"alc, pathways","Single-user",1,0,104,77,"very_high",26,"very high","iPad",104,0,0,"D",311,311,17,87,6,"D",1,0,0,2,4,35,4,"very high",22,6,4,4,2,1,5,"Wednesday","Photo Booth","GAM",74,"very high",18,22,5,6,1
1.3591784151130542e+18,"alc, pathways","Single-user",1,0,37,26,"med",11,"high","iPhone",0,37,0,"A",271,271,10,27,3,"A",1,0,1,2,4,12,5,"medium",16,6,5,1,2,1,3,"Thursday ","Make the Letter A","GAM",16,"med",3,3,2,1,1
1.3598633781505664e+18,"alc, pathways","Single-user",1,0,58,36,"med",15,"high","iPad",58,0,0,"D",431,441,51,7,3,"D",1,1,1,3,9,15,1,"medium",20,9,6,4,2,1,3,"Friday   ","Let's Draw",,31,"high",10,3,3,1,0
1.3600863697663455e+18,"pathways","Single-user",1,0,19,11,"med",7,"medium","iPhone",0,19,0,"D",231,251,19,0,7,"D",0,1,0,1,1,19,0,"high",9,9,5,4,2,1,3,"Sunday   ","Make the Letters: A,a",,9,"low",,,,,1
1.3638758731635628e+18,"alc","Single-user",1,0,10,3,"low",7,"low","iPad",10,0,0,,,,0,10,2,,1,0,0,1,1,10,0,"medium",0,0,7,,,,,"Saturday ","Turkey in the Straw","DTW",8,"low",16,6,4,2,1
1.3652795461426522e+18,"alc, pathways","Single-user",1,0,201,107,"very_high",88,"very high","iPad",201,0,0,"C",731,741,132,69,4,"C",1,1,0,3,8,50,5,"very high",27,4,8,3,4,1,6,"Sunday   ","Make the Letters: T,t",,82,"very high",12,25,3,7,1
1.369373477534823e+18,"pathways","Multiple-user",0,1,27,21,"med",4,"medium","iPhone",0,27,0,"C",441,441,27,0,5,"C",1,0,0,1,2,27,0,"high",1,0,9,3,3,1,8,"Monday   ","Power Word: Mom",,21,"high",,,,,1
1.3734366466066568e+18,"alc, pathways","Single-user",1,0,69,58,"high",9,"high","iPhone",0,69,0,"C",531,531,52,17,5,"C",1,1,0,2,4,35,1,"very high",11,5,9,3,3,1,6,"Saturday ","What Comes Next?",,41,"high",4,5,2,2,0
1.3795582555147315e+18,"pathways","Single-user",1,0,18,16,"med",2,"medium","iPhone",0,18,0,"D",331,331,18,0,6,"D",1,0,1,2,2,9,0,"medium",15,14,3,4,2,1,4,"Wednesday","Make the Letters: A,a",,15,"med",,,,,0
1.3822369630786427e+18,"pathways","Single-user",1,0,50,36,"med",8,"high","iPhone",0,50,0,"C",321,321,50,0,4,"C",1,0,1,2,3,25,5,"high",17,0,10,3,2,1,6,"Tuesday  ","Let's Draw",,14,"med",,,,,1
1.3842839604517578e+18,"alc, pathways","Single-user",1,0,5,4,"low",1,"low","iPhone",0,5,0,"D",131,131,3,2,7,"D",1,0,0,1,1,5,0,"low",0,0,1,4,1,1,2,"Sunday   ","I'm Dirty",,5,"low",1,1,0,0,0
1.385228515453664e+18,"pathways","Single-user",1,0,94,75,"very_high",17,"very high","iPhone",0,94,0,"D",1001,1011,94,0,6,"D",1,0,1,2,2,47,8,"very high",21,8,7,4,6,1,5,"Sunday   ","Let's Draw",,35,"high",,,,,0
1.3869277707990979e+18,"alc, pathways","Multiple-user",0,1,476,325,"very_high",130,"very high","iPhone",0,476,0,"D",991,991,474,2,5,"D",1,1,1,4,20,79,2,"very high",31,16,6,4,4,2,6,"Saturday ","Let's Draw",,233,"very high",7,1,4,1,1
1.393877264198984e+18,"alc, pathways","Multiple-user",0,1,17,14,"med",2,"medium","iPhone",0,17,0,"C",251,261,11,6,4,"C",1,1,0,2,3,6,0,"low",13,8,10,3,2,1,3,"Thursday ","Letter Hunt",,14,"med",3,4,2,2,1
1.397830208536144e+18,"pathways","Single-user",1,0,34,26,"med",7,"medium","iPad",34,0,0,"C",351,351,34,0,3,"C",1,0,1,2,2,17,0,"medium",19,7,3,3,2,1,6,"Tuesday  ","Letter Trees: A,a",,23,"high",,,,,1
1.4047909019459743e+18,"alc, pathways","Single-user",1,0,39,28,"med",9,"high","iPhone",0,39,0,"D",431,431,36,3,6,"D",1,0,0,1,3,39,12,"very high",5,1,3,4,3,1,5,"Tuesday  ","Make the Letters: A,a",,29,"high",2,2,1,1,0
1.40657478774279e+18,"pathways","Single-user",1,0,1,0,"low",1,"low","iPhone",0,1,0,,,,1,0,2,,1,0,0,1,1,1,0,"low",0,0,5,,1,,1,"Thursday ","Letter Hunt",,1,"low",,,,,1
1.4088893495502044e+18,"alc","Multiple-user",0,1,7,5,"low",2,"low","iPad",7,0,0,,,,0,7,,,1,0,0,1,2,7,0,"low",5,1,2,,,,,"Monday   ","I'm Fast","RAS",7,"low",7,14,5,5,0
1.418092573837415e+18,"pathways","Single-user",1,0,8,2,"low",4,"low","iPad",8,0,0,"E",111,111,8,0,5,"E",1,0,0,1,3,4,1,"low",5,3,8,5,1,1,1,"Saturday ","Letters and Sounds",,1,"low",,,,,0
1.4187958205245243e+18,"alc, pathways","Single-user",1,0,21,16,"med",2,"medium","iPhone",0,21,0,"B",301,301,20,1,3,"B",1,0,0,2,5,11,5,"medium",25,10,9,2,2,1,4,"Saturday ","Make the Letter A",,10,"med",1,0,1,0,1
1.41997326885053e+18,"alc, pathways","Single-user",1,0,284,188,"very_high",88,"very high","iPad",284,0,0,"D",741,741,142,142,,"D",1,1,1,4,17,57,1,"very high",28,11,1,4,4,1,7,"Monday   ","Memory Game: Friends",,125,"very high",18,24,6,4,1
1.4267111054757832e+18,"pathways","Single-user",1,0,3,2,"low",1,"low","iPhone",0,3,0,"A",121,211,3,0,3,"A",1,0,0,1,1,3,0,"low",0,0,3,1,1,1,1,"Tuesday  ","Letter Hunt",,2,"low",,,,,0
1.4280241451293046e+18,"alc, pathways","Single-user",1,0,378,226,"very_high",142,"very high","iPhone",0,378,0,"C",991,991,322,56,4,"C",1,1,1,4,18,63,5,"very high",31,12,13,3,4,2,5,"Monday   ","Let's Draw",,118,"very high",8,12,3,1,1
1.4290684675215393e+18,"pathways","Single-user",1,0,1,1,"low",0,"low","iPhone",0,1,0,"D",111,111,1,0,5,"D",0,0,1,1,1,1,0,"low",17,17,9,4,1,1,1,"Thursday ","New Letters and Sounds",,1,"low",,,,,1
1.4332406997029228e+18,"alc, pathways","Single-user",1,0,39,34,"med",4,"high","iPhone",0,39,0,"D",621,621,38,1,5,"D",1,0,0,1,2,39,2,"very high",2,1,11,4,4,1,5,"Friday   ","What's That Sound?",,23,"high",2,0,2,0,0
1.4354987161356355e+18,"pathways","Single-user",1,0,72,43,"med",22,"high","iPhone",0,72,0,"C",341,361,72,0,4,"C",1,0,0,1,4,36,1,"very high",5,2,13,3,2,1,5,"Friday   ","Make the Letters: A,a",,15,"med",,,,,1
1.435702519162675e+18,"alc, pathways","Single-user",1,0,292,211,"very_high",80,"very high","iPad",292,0,0,"D",1461,1461,264,28,5,"D",1,1,0,3,12,73,5,"very high",28,6,2,4,8,1,7,"Tuesday  ","Let's Draw",,119,"very high",3,22,1,7,1
1.4390861030576594e+18,"alc, pathways","Single-user",1,0,84,57,"high",25,"high","iPad",84,0,0,"D",551,561,48,36,5,"D",1,0,0,1,3,42,0,"very high",4,1,13,4,3,1,5,"Saturday ","Let's Listen",,54,"very high",28,92,10,30,1
1.4414796210782328e+18,"alc, pathways","Multiple-user",0,1,38,16,"med",22,"high","iPhone",0,38,0,"B",211,231,20,18,3,"B",1,0,0,1,4,19,0,"high",4,2,12,2,1,1,2,"Saturday ","Letter Hunt",,10,"med",10,3,1,2,1
1.445622001325524e+18,"alc, pathways","Multiple-user",0,1,16,8,"low",6,"medium","iPad",16,0,0,"E",221,231,11,5,5,"E",1,1,1,3,9,5,0,"low",21,13,11,5,1,1,2,"Tuesday  ","More Letters and Sounds",,9,"low",2,2,1,1,1
1.4559747727755855e+18,"pathways","Single-user",1,0,12,6,"low",4,"low","iPhone",0,12,0,"D",221,231,12,0,5,"D",1,1,0,2,2,6,0,"low",13,5,1,4,2,1,2,"Sunday   ","Make the Letters: A,a",,6,"low",,,,,1
1.4576993831492196e+18,"alc, pathways","Multiple-user",0,1,116,75,"very_high",34,"very high","iPhone",0,116,0,"E",791,791,108,8,2,"E",1,1,1,3,11,29,3,"high",20,7,5,5,4,1,4,"Friday   ","Letter Hunt",,59,"very high",4,0,3,0,1
1.4592118635238625e+18,"alc, pathways","Single-user",1,0,33,25,"med",5,"medium","iPhone",0,33,0,"C",401,411,32,1,5,"C",1,1,0,2,2,17,9,"medium",8,1,3,3,2,1,6,"Tuesday  ","Let's Draw",,24,"high",1,1,1,1,1
1.4613193662562135e+18,"alc, pathways","Single-user",1,0,51,33,"med",5,"high","iPhone",0,51,0,"A",221,231,48,3,1,"A",1,1,0,2,8,26,8,"high",8,5,4,1,2,1,1,"Wednesday","Letter Hunt",,9,"low",2,14,1,7,1
